epoch,total_loss,bce,kld,val_loss,val_bce,val_kld,beta
45,67.1016088380404,47.40749665710824,87.52939053400894,70.88494247045273,51.520942883613785,86.06221595177284,0.225
46,67.27212266980504,47.328623063725196,86.71086803974549,71.71676987868089,51.761620937249596,86.76150982196515,0.23
47,67.69564131286246,47.59503339989785,85.53450194750826,71.90616275102664,51.86535370655549,85.28003712189503,0.235
48,68.62368133170473,48.26267799424247,84.83751664424966,72.36801108335837,52.09931906675681,84.45289103190105,0.24
49,68.54812678237634,47.90998053989527,84.23732832458121,72.47444935334035,52.14557354266827,82.9749998434996,0.245
50,68.38368281264978,47.64191862703101,82.96705599357746,72.26827103052383,51.62220451159355,82.58426568447015,0.25
51,68.92080889742799,47.936480797141606,82.29148476255452,72.64229642427884,51.741341615334534,81.96452605418669,0.255
52,69.27478284777308,48.01846811961543,81.75505927150235,72.94380227113382,51.89053540352063,80.97410583496094,0.26
53,69.1006685970751,47.72541135074171,80.66135237992175,73.26706362993289,52.09100654797676,79.90965310121194,0.265
54,69.51520388550554,47.899359065330835,80.05868211991948,73.30190805288461,52.04720991085737,78.72110141851964,0.27
55,69.79130128263697,47.975108140816715,79.33160756116996,73.97878011067708,52.34684949043469,78.66156475360577,0.275
56,70.06524321199194,48.02071109139846,78.73047263490642,73.93715061285558,52.03859260754707,78.20913696289062,0.28
57,70.69064012773198,48.42892315636383,78.11128763772227,74.4637693747496,52.45341530824319,77.22931455954527,0.285
58,70.96018747903086,48.41295572292585,77.74907745174103,74.91265634390024,52.40149943033854,77.6246834779397,0.29
59,71.39027573287122,48.65207536381447,77.07864829221386,75.25484681740785,52.68174391526442,76.5189936711238,0.295
60,71.69784194852677,48.81458273109483,76.27752601295893,75.50991977789464,52.85611548790565,75.51267770620493,0.3
61,72.17711321122808,49.088124000221676,75.7016037080917,75.94342471391727,53.06906910431691,74.99788489708534,0.305
62,72.2641207923187,48.95284701856367,75.19765687720177,76.01593487079327,52.885743361253006,74.61351404434595,0.31
63,72.43439956384202,48.844561617798604,74.88837404777668,76.44124974959936,53.02805465306991,74.32760659242288,0.315
64,72.69970871626965,48.94693208472129,74.22742920857998,77.00058883275742,53.58147215231871,73.18474011543469,0.32
65,73.16545694737347,49.16323627869776,73.85298961803225,77.01550840720152,53.10735575358073,73.5635493351863,0.325
66,73.67614671203988,49.46600620293179,73.36405902698728,77.61469014485677,53.62167436648638,72.7061035938752,0.33
67,73.58351462896616,49.17857559765775,72.85056258125539,77.9890598394932,53.66964956430289,72.59525436010117,0.335
68,74.12074008309769,49.5137610874293,72.37346761504566,78.30807808117989,53.94429759490184,71.6581788674379,0.34
69,74.48679787103384,49.63159731999497,72.04406200011084,78.70723000550882,54.1349843343099,71.22390042818509,0.345
70,74.88896586412301,49.849165068082286,71.54228847012197,78.90611149714543,54.09112118452023,70.8999735514323,0.35
71,74.91823666812452,49.665538015541124,71.1343630457217,79.45479329427083,54.26046831179888,70.96992923051883,0.355
72,75.36899098589376,49.919467949428444,70.69311682578245,79.44093048878206,54.24269769130609,69.99508979992989,0.36
73,75.8791077970727,50.21877064149073,70.3022923849843,80.09246434920874,54.433261186648636,70.29918181590544,0.365
74,76.16685073946151,50.24401789940208,70.0617084152128,80.09057225936499,54.45325333032853,69.29005236503406,0.37
75,76.5981413484351,50.42195021740498,69.80317547569977,80.68760563777043,54.585171430538864,69.6064914801182,0.375
76,77.21594945053381,50.839457108199234,69.4118222663739,80.78770759778145,54.55101208809094,69.04393357496996,0.38
77,77.20839925192617,50.5901458131755,69.1383224206468,80.84471404246794,54.35265409029447,68.810547657502,0.385
78,77.41093847356692,50.63160677482745,68.66495481151745,81.43222045898438,54.82938952323718,68.21238982371794,0.39
79,77.9587664457918,50.93998023191113,68.40198858530243,81.96777578500601,55.19707312950721,67.77392930250902,0.395
80,78.15427459529572,50.89956005073032,68.1367848870213,82.06845953525641,55.12657126402244,67.35472028683394,0.4
81,78.32267840800841,50.840163342060485,67.85806236969181,82.74159397223058,55.14575586563502,68.13787254920372,0.405
82,78.64045139616984,50.91739518803322,67.61721109027512,82.5846909743089,55.03568365635016,67.1926997258113,0.41
83,79.27893347242859,51.332935684297716,67.33975416312188,83.17721088115985,55.57326409755609,66.51553775102664,0.415
84,79.20515254670126,51.03439934853396,67.07322430756926,83.58778498722957,55.276002541566505,67.40900401580028,0.42
85,79.9640486547552,51.59726162775894,66.74537976972896,83.89513690655048,55.793650700495796,66.12114148262219,0.425
86,80.07651337231596,51.45611165052543,66.55907346573343,84.05790045322516,55.49168591621594,66.43305499737079,0.43
87,80.45672949106415,51.5627605695666,66.4229173718786,84.24398921086238,55.62350229116586,65.79422270946013,0.435
88,80.75563756088538,51.63149235731254,66.19123966708506,84.65512397961739,55.65964879745092,65.89880918845152,0.44
89,81.37810497634982,51.994016869667846,66.03166062992774,85.29185916215945,56.25794865534856,65.24474589029948,0.445
90,81.38236629743517,51.78341536726688,65.77544866456576,85.32291392790965,55.5728755853115,66.11119862091847,0.45
91,81.72217484924691,51.90757922307114,65.52658291682144,85.73855786445813,56.21820459610377,64.87989494128105,0.455
92,82.04159021670101,51.99616566757483,65.31613819145717,86.13286727514023,56.3354241786859,64.77704796424278,0.46
93,82.45178129044046,52.12934098506998,65.20954876297091,86.37155073116988,56.10784520858373,65.08323512933192,0.465
94,82.47966874011455,51.91288436702424,65.03571197884214,86.87230075933995,56.486165755834335,64.65135388496594,0.47
95,83.11422874591102,52.29983075849849,64.87241831586405,86.80622668144031,56.19259721804888,64.44974615635016,0.475
96,83.26198212793268,52.19698293955048,64.7187501872244,87.06710737179488,56.26617822891627,64.16860844538762,0.48
97,83.62663465628594,52.30955308785468,64.57130071721926,87.44185970991086,56.34070802346254,64.12608337402344,0.485
98,83.81780275684193,52.268092570860695,64.38716261225976,87.90552462064304,56.59525866386218,63.89850127391326,0.49
99,84.02677018803321,52.20166525811506,64.2931420027844,88.26016391851964,56.66871369190705,63.821114173302284,0.495
100,84.66846297562488,52.576281190649865,64.18436441245986,88.21466142703325,56.26959737141927,63.890128893729965,0.5
101,84.50103773807456,52.4680109784647,64.06605302775564,88.73679684369992,57.0893073448768,63.29497782389323,0.5
102,84.376293627031,52.39290838885161,63.966770616777104,88.18991245367589,56.34759873610277,63.68462821764824,0.5
103,84.66417497506171,52.72258164107434,63.88318751048457,88.60094980093149,56.96522639347957,63.27144798865685,0.5
104,84.35328599426644,52.454816057638155,63.79693935838945,88.36648481320113,56.909273978991386,62.914420494666466,0.5
105,84.58922450527822,52.71760643333014,63.743236190702284,88.32998539851262,56.64727313701923,63.36542334923377,0.5
106,84.69294794936853,52.84082922906232,63.70423650449039,88.58749663524138,57.06649975898938,63.041991796249,0.5
107,84.49902193970476,52.66682939587927,63.664386117385206,88.37626217573117,56.55869860526843,63.63512714092548,0.5
108,84.43058285391403,52.623638223285326,63.61388963570624,88.56582993727464,56.87275774050982,63.38614400227865,0.5
109,84.55135130150917,52.76466170702975,63.573378393255126,88.60706974909856,56.74498963967348,63.724161001352165,0.5
110,84.55496534101802,52.77723778098639,63.555454605196154,88.78514998998398,57.16649960248898,63.23730155749199,0.5
111,84.34024057212783,52.59408094254008,63.49231911875719,88.20216174003406,56.522584181565506,63.359151986929085,0.5
112,84.50825968549296,52.77164220517398,63.47323486702574,88.89014610877403,57.416129479041466,62.948034824469154,0.5
113,84.63515800054819,52.92045651769345,63.42940429968337,88.62179017678285,57.28080788636819,62.681966928335335,0.5
114,84.39434692757261,52.688274781396785,63.412144058321154,88.32643479567308,56.99268478002303,62.66750198755509,0.5
115,84.5309298930724,52.83926602229019,63.383327460727806,88.25980866261018,56.903781206179886,62.71205765161759,0.5
116,84.57333579970283,52.896661442481665,63.35334927611556,88.44421934470152,56.94135538736979,63.00572830591447,0.5
117,84.72218308712075,53.06527031272467,63.31382592324099,88.26979338817107,56.94535984137119,62.64886748485076,0.5
118,84.47105323463862,52.82782099437129,63.286464480534654,88.36664092235075,57.03528849283854,62.66270759778145,0.5
119,84.4501855300248,52.815493203379624,63.26938441925985,88.5501716809395,57.31611476800381,62.46811382587139,0.5
120,84.37325703439537,52.77128446614084,63.203945089702955,88.39657671023637,56.98050044133113,62.83215645032051,0.5
121,84.39829834546049,52.799148091509295,63.19830032067796,88.37133163060898,57.04580336350661,62.65105731670673,0.5
122,84.57555403446128,52.998911617723714,63.15328492708733,88.14298072228065,56.83747081267528,62.61101903670873,0.5
123,84.70329696561662,53.13636054290584,63.133871956105615,88.14248774601863,56.68511532514523,62.914744450495796,0.5
124,84.54396614121514,52.988615702997684,63.110699893506755,88.26679405799278,57.02221953563201,62.48915100097656,0.5
125,84.54640553480277,52.99446232333505,63.10388661015985,88.81528727213542,57.314270802033256,63.002034896459335,0.5
126,84.44787962743841,52.91855038601928,63.05865871686877,88.52521456204929,57.12087543194111,62.80867943396935,0.5
127,84.30544173351826,52.79833099739683,63.01422161266116,88.38987184182191,56.938281719501205,62.90318259214744,0.5
128,84.58944196642543,53.08241271972656,63.01405765088789,88.20087061172876,56.8316165239383,62.738507393078926,0.5
129,84.47530299461692,52.96131148075033,63.02798302773318,88.47566379644933,56.91298029972957,63.1253662109375,0.5
130,84.54756829197422,53.06054551762306,62.97404550189621,88.551024999374,57.044665996844955,63.0127187875601,0.5
131,84.61819654593438,53.15662568917304,62.92314288367523,88.32959297375801,57.067301432291664,62.52458151792869,0.5
132,84.7369846273785,53.26496147670629,62.94404723746645,88.66495063977364,57.54983285757211,62.230232825646034,0.5
133,84.65470713047894,53.20801988847417,62.893374437203434,88.288088676257,56.98023165189303,62.61571365747697,0.5
134,84.53569891993985,53.07642212382124,62.91855406029824,88.3731227776943,56.86633692032252,63.01357249724559,0.5
135,84.52290054040452,53.0716849016997,62.90243193269507,88.25377478966347,57.03153835198818,62.44447209284856,0.5
136,84.33618201507382,52.91633004498628,62.839704080593364,88.09764959873297,56.68885764097556,62.81758430676582,0.5
137,84.84171922367774,53.409568505784485,62.86430052306754,88.16300142728366,56.71480423364884,62.89639203976362,0.5
138,84.49169786137305,53.08032306132873,62.82274992773138,88.28882735814804,57.13573201497396,62.30619146885016,0.5
139,84.64793386634874,53.250811056125386,62.79424496516128,88.5298313238682,57.520162337865585,62.019337580754204,0.5
140,84.23762699431437,52.84731812272335,62.78061821124305,88.18444511217949,56.97564658140525,62.41759745279948,0.5
141,84.57865653008771,53.20485495350844,62.747605025402606,88.40685878655849,57.1495114839994,62.5146969526242,0.5
142,84.32469804447852,52.96353673642398,62.72232238207858,88.42218056703226,57.25480651855469,62.334746923202125,0.5
143,84.29959518339005,52.95549760128092,62.688194696157254,88.47223096016126,57.40415758964343,62.136148306039665,0.5
144,84.54530493613402,53.196396342084455,62.697818662491315,88.95304009853265,57.98677454239283,61.93253267728365,0.5
145,84.46069616774109,53.13164178579132,62.65810845965988,88.48861107459435,57.47118201622596,62.03486007299178,0.5
146,84.47012394630104,53.137697371968464,62.664853382695675,88.44280184232272,57.28170541616586,62.3221916785607,0.5
147,84.5502108708481,53.236789165098976,62.626845002905725,88.3954354310647,57.406055939503204,61.978758200620995,0.5
148,84.709479115492,53.397072353246024,62.62481333726754,88.41436924078526,57.3897935916216,62.049153645833336,0.5
149,84.64078629382549,53.330775021044026,62.62002310723615,88.18382067558093,57.199159671098755,61.96932122646234,0.5
150,84.44186392005967,53.14450522580761,62.59471717787667,88.39839407113882,57.47795691856971,61.84087430513822,0.5
151,84.40824740357195,53.12049311070354,62.575508679349,88.4008292173728,57.35589130108173,62.08987544133113,0.5
152,84.61324422637378,53.32984105209631,62.56680613792747,88.49134161533453,57.453299497946716,62.076083452273636,0.5
153,84.75976824614168,53.462965561568375,62.593605275534415,88.53309905223357,57.27317340557392,62.51985051081731,0.5
154,84.48645805873754,53.211992369107676,62.548931519678035,88.76124807504507,57.603617350260414,62.31526301457332,0.5
155,84.51785634046684,53.24764031720308,62.540431812497005,88.46983924278847,57.147458981244995,62.64476169683994,0.5
156,84.44865815332331,53.18928048069492,62.51875478358357,88.4457045335036,57.34490732046274,62.20159520858373,0.5
157,84.64094688555946,53.39107677249089,62.49974062398899,88.29537807366786,57.15787603916266,62.27500524276342,0.5
158,84.49734548557024,53.246852430097896,62.500987000260615,88.16588768592247,57.03108410957532,62.26960715269431,0.5
159,84.44404002932683,53.19265241564417,62.50277625709955,88.8977762858073,57.3701657026242,63.05522194886819,0.5
160,84.34495385292848,53.10540860415968,62.47909021670102,88.30234547150441,57.373999571188904,61.85669219188201,0.5
161,84.41287633977785,53.170205145525784,62.4853417332187,88.6187255076873,57.484402387570114,62.26864741398738,0.5
162,84.72951638625443,53.50241767555658,62.45419817029333,88.36020758213141,57.427277002579125,61.86586076785357,0.5
163,84.72957508110561,53.50114871534102,62.45685207624377,88.38609470465245,57.10831783979367,62.555553729717545,0.5
164,84.57620623067844,53.356563240472525,62.43928616763624,88.56797281901042,57.614798912635216,61.9063470302484,0.5
165,84.22551160941094,53.00547172686805,62.44007934383088,88.367919530624,57.48662312825521,61.76259241348658,0.5
166,84.31706822869236,53.1141522179352,62.40583326187602,88.35553682767429,57.210926153720955,62.28922095665565,0.5
167,84.35461116860981,53.15553938976826,62.39814320663733,88.41408128004808,57.50924291366186,61.80967555901943,0.5
168,84.3021338527188,53.125905885286855,62.3524565901493,88.58422460311499,57.56860664563301,62.03123708871695,0.5
169,84.46934088022431,53.267861021076975,62.402959952325176,88.46605428059895,57.347411718124,62.237283559945915,0.5
170,84.47929485297642,53.28175063806077,62.3950888978923,88.50641064766126,57.19124544583834,62.63033001239483,0.5
171,84.51648201971697,53.33833879342109,62.35628776316263,88.62735533102965,57.553477360652046,62.147757897010216,0.5
172,84.57326399914326,53.40101057181329,62.34450718230265,88.49610157502003,57.52259513659355,61.947012876852966,0.5
173,84.48486524710626,53.30675293624036,62.356225347226385,88.1884292211288,57.1821535550631,62.0125497671274,0.5
174,84.22611770161822,53.071044336798735,62.31014710408778,88.4338136330629,57.57474537384816,61.71813534467648,0.5
175,84.22130785983033,53.06660660351712,62.30940234880506,88.26020069611378,57.293892102363785,61.932615231244995,0.5
176,84.31546451123945,53.16336256155938,62.304205350349285,88.43485123071915,57.559671646509415,61.75035877716847,0.5
177,84.64417617891463,53.48630930894723,62.31573472286295,88.2958014072516,57.351448254707535,61.88870434883313,0.5
178,84.9628245347848,53.820464994278424,62.2847189639975,88.35857841296074,57.392981113531654,61.93119420760717,0.5
179,84.75999764284474,53.61025556318599,62.29948502523036,88.41229717548077,57.351339095678085,62.12191694210737,0.5
180,84.38589777098112,53.24646667761306,62.27886258458798,88.3579344138121,57.46632424379006,61.783217601287056,0.5
181,84.66366951597249,53.53699675951999,62.253344693798226,88.42988782051282,57.41543500851362,62.02890797150441,0.5
182,84.54990728647431,53.418215324542274,62.263384625955595,88.28765243139023,57.19876255133213,62.177777803861176,0.5
183,84.15483645573715,53.03251573059457,62.244641380076025,88.44172903207632,57.64057061611078,61.6023203531901,0.5
184,84.48013745641416,53.35737207330809,62.24553085982434,88.31338500976562,57.31617815066607,61.99441332694812,0.5
185,84.58910617945385,53.470310515421296,62.23759104722848,88.33940867888622,57.299022576747795,62.08077142177484,0.5
186,84.61692557305646,53.486023206652305,62.26180459239,88.35610766288562,57.596144847380806,61.519925239758614,0.5
187,84.37020340433881,53.25365682028554,62.233093378734004,88.23885365021535,56.99465785882412,62.488391974033455,0.5
188,84.44381844924271,53.341945297147596,62.203746444608534,88.28897055601462,57.43067697378305,61.71658794696514,0.5
189,84.55881832567461,53.45451336258028,62.20860964535204,88.21269226074219,57.2889639047476,61.84745592948718,0.5
190,84.45203788148845,53.34475321857476,62.21456955985789,88.03855074368991,57.30119832356771,61.47470523149539,0.5
191,84.43539335098734,53.347515129604226,62.17575691082726,88.55865243765024,57.67798203688402,61.76134001903045,0.5
192,84.42575588109302,53.338945868556486,62.1736203059097,88.58500241010617,57.5415778526893,62.08684872358273,0.5
193,84.4555269955126,53.371019679344506,62.1690146323362,88.3492682041266,57.67712167593149,61.34429579514723,0.5
194,84.26318275124018,53.190529384496024,62.14530659307,88.3998272235577,57.48845809545272,61.82273903871194,0.5
195,84.58912995695337,53.50305297477114,62.172153964364455,88.31117365910457,57.422628549429085,61.77709061060197,0.5
196,84.24888414254218,53.180438644315565,62.1368902007495,88.09200736803886,57.25293946877504,61.67813892853566,0.5
197,84.38523827301212,53.311268203828966,62.14794088726395,88.69269150954027,57.8071778126252,61.77102778508113,0.5
198,84.27102127543256,53.19798349017746,62.146075149255296,88.47967529296875,57.39252295860877,62.17430623372396,0.5
199,84.35092818371358,53.28973842691059,62.12237909235106,88.27827531863481,57.31410921536959,61.92833064152644,0.5
200,84.553859546872,53.49398885621615,62.119741568536114,88.7505606626853,58.082932301056694,61.335257897010216,0.5
201,84.26406673127157,53.20481126001276,62.118511597803035,88.32874004657452,57.442962255233375,61.77155206142328,0.5
202,84.56004698583685,53.5029991009484,62.11409544213418,88.07021077473958,57.166747655624,61.80692936823918,0.5
203,84.42528482448836,53.37749183982428,62.09558639058306,88.25805155436198,57.208953466170875,62.09819617638221,0.5
204,84.48753993496572,53.44105466596919,62.092970912441885,88.43295014210237,57.57860428247697,61.7086917192508,0.5
205,84.57504178848734,53.526479943398314,62.09712392420857,88.26946434607872,57.53482251289563,61.469281710111176,0.5
206,84.42996262626414,53.38301722988761,62.09389097997747,88.35989927634215,57.50104346642127,61.717711228590744,0.5
207,84.44675075788439,53.398348638616454,62.09680442576028,88.23314568935297,57.261029756986176,61.944231864733574,0.5
208,84.44839758375672,53.41999901145514,62.05679639570552,88.46449045034555,57.306700877654244,62.31558031913562,0.5
209,84.57039263204562,53.532904034011935,62.074977430097896,88.50089831229968,57.53550641964643,61.93078378530649,0.5
210,84.6076592755464,53.57197582502307,62.071366690419204,88.30408301720253,57.599283854166664,61.409596369816704,0.5
211,84.49046938843523,53.45708692585764,62.06676515918568,88.42667956229968,57.48475060096154,61.88385518391927,0.5
212,84.34110358302578,53.32012218639163,62.041962091176785,88.22866038787059,57.19148058769031,62.07435920910957,0.5
213,84.6917659080833,53.67406592339826,62.03539959492127,88.00198990259415,57.018729967948715,61.96651869553786,0.5
214,84.35360605438794,53.34141872850664,62.024375494272434,88.38060349684496,57.65734315529848,61.44652068309295,0.5
215,84.67367263513108,53.65632643436361,62.03469254195325,88.60928227351262,57.90493578788562,61.408691014999,0.5
216,84.78358613932791,53.76662538680562,62.033921598656775,88.77512535682091,57.68544319348457,62.17936315291967,0.5
217,84.48332958572482,53.46622321942101,62.03421313045946,88.55318744365985,57.57240099784656,61.96156976161859,0.5
218,84.44469774866397,53.42623468410749,62.03692683120447,88.256836328751,57.43875630696615,61.636158087314705,0.5
219,84.38546392522707,53.38330438531981,62.00431966489078,88.15878648024339,57.11704704089043,62.08347926995693,0.5
220,84.32612525612299,53.320430427972525,62.01139012436194,88.50211979792668,57.65038671248998,61.7034677358774,0.5
221,84.42131632237347,53.41440989488473,62.01381304220188,88.49908095139723,57.687520345052086,61.6231200389373,0.5
222,84.62507975759682,53.62464755005632,62.00086329173457,88.29868727463942,57.48136471479367,61.6346435546875,0.5
223,84.41727143270107,53.42307028741193,61.98840350753691,88.1293444511218,57.30106647198017,61.656555958283256,0.5
224,84.45001932155867,53.459199332020766,61.981639136565974,88.11570857121394,57.21503663674379,61.80134426019131,0.5
225,84.34924250877708,53.3555313765637,61.98742231123286,88.29857185559395,57.540171696589546,61.51679992675781,0.5
226,84.3655374913128,53.379401318134704,61.972272159131755,88.1480251214443,57.42673551119291,61.442580394255806,0.5
227,84.36983443184133,53.38790554210452,61.96385801350412,88.3850567157452,57.494553394806694,61.781006641877006,0.5
228,84.35486967870794,53.377250647983665,61.95523843589736,88.22018628242688,57.46406750801282,61.512237940079125,0.5
229,84.50815699290644,53.52205344358105,61.97220730927824,88.54989545773238,57.84857138609275,61.40264892578125,0.5
230,84.40984152577406,53.4407561132513,61.93817133991265,88.60382706079727,57.4883293738732,62.23099498259715,0.5
231,84.25834908514666,53.2920564756803,61.932586014636456,88.37884677984776,57.64697969876803,61.46373298840645,0.5
232,84.84251890592049,53.8512178900783,61.98260193807216,88.34681232158954,57.447960878029846,61.7977040608724,0.5
233,84.42721529533527,53.45698603530603,61.94045823922187,88.12950603778546,57.24818185659555,61.76264992738381,0.5
234,84.47725293680203,53.49762709447943,61.95925212930317,88.22789314465645,57.49216167743389,61.471462934445114,0.5
235,84.29640370936481,53.31643882704659,61.959930653952384,88.45776993189102,57.6669190235627,61.58170259915865,0.5
236,84.32239719695109,53.357762248969514,61.92926942790213,88.23573694473657,57.299205290965546,61.873064872546074,0.5
237,84.43831891955043,53.47142290922762,61.93379141216629,88.23917330228366,57.16408480130709,62.15017778445513,0.5
238,84.487872351898,53.52374670110597,61.92825020164069,88.41754189515726,57.741809942783455,61.35146312224559,0.5
239,84.29664784998981,53.34760654192029,61.89808252252684,88.45073915139223,57.612190442207535,61.677096635867386,0.5
240,84.48950251479822,53.53690738326933,61.90518986520592,88.26646697215544,57.60450783754006,61.32391748672877,0.5
241,84.33335253943694,53.39341099276864,61.87988344438237,88.29210173778044,57.7663085154998,61.05158487955729,0.5
242,84.43705983542226,53.4920490943581,61.890021388516104,88.43987528483073,57.70962680914463,61.46049616887019,0.5
243,84.56167068949506,53.62374175838166,61.87585739416579,88.39422529171675,57.7105963291266,61.36725753392928,0.5
244,84.56968089846745,53.617685095664186,61.90399113754553,88.19861465845352,57.51865093524639,61.35992705516326,0.5
245,84.46314740327239,53.52080622479959,61.88468287181269,88.06940558017828,57.395812205779244,61.34718401004107,0.5
246,84.49492308259741,53.55005360234735,61.8897392647398,88.3099107008714,57.66620459923377,61.28741142077324,0.5
247,84.34486847859951,53.403258973104094,61.88321961947014,88.35120880909456,57.42611303084936,61.85019155649039,0.5
248,84.43569950969673,53.497133219900306,61.87713314126606,88.4469991830679,57.84971423026843,61.194568731845955,0.5
249,84.48686686322733,53.550935593119426,61.871862610424955,87.93360509627905,57.06832807491987,61.73055482522035,0.5
250,84.83748912226203,53.89639057557276,61.88219746782736,88.63744882436899,57.93438407702324,61.40613066844451,0.5
251,84.21987746537097,53.293097513585,61.853560395036006,88.56351490509816,57.86891174316406,61.38920749762119,0.5
252,84.55998819737347,53.626414152742164,61.867148042456506,88.16190201196915,57.46981655023037,61.38417170597957,0.5
253,84.80292478222057,53.84453489151469,61.91678034308498,88.22425724909856,57.49568332769932,61.45714706029647,0.5
254,84.58868506495938,53.652119759401664,61.87313068132459,88.342282417493,57.77996200170272,61.12464044032953,0.5
255,84.59875249570133,53.668070436255334,61.861364469937755,88.34746062449919,57.429473485702125,61.83597310384115,0.5
256,84.36664281739779,53.43929679262126,61.854691932537804,88.16988274989984,57.46027354705028,61.41921644944411,0.5
257,84.38907539040034,53.47029516302003,61.83756045476059,88.43727072691306,57.70641385591947,61.46171374198718,0.5
258,84.37702759350736,53.46488915191838,61.82427704699932,88.45648780235878,57.838004087790466,61.23696821163862,0.5
